stmtid,accountno,branch,custid,txncode,txnrefno,narration,txndate,valuedate,ccy,amount,lcyamount,excrate,ourref,systemid,override,inuser,indatetime,authuser,audatetime,userbranch
99216167.001,124001523953,12,152395,60,CD0102000063,Cash Deposit,10-Jan-25,10-Jan-25,NPR,81500,81500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99216167.002,910001000001,12,990099,60,CD0102000063,Cash Deposit,10-Jan-25,10-Jan-25,NPR,81500,81500,0,124001523953,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99025569.001,122200351060,12,35106,60,CD0102000064,Cash Deposit,10-Jan-25,10-Jan-25,NPR,82000,82000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99025569.002,910001000001,12,990099,60,CD0102000064,Cash Deposit,10-Jan-25,10-Jan-25,NPR,82000,82000,0,122200351060,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99160830.001,124000495867,12,49586,60,CD0102000065,Cash Deposit,10-Jan-25,10-Jan-25,NPR,82500,82500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99160830.002,910001000001,12,990099,60,CD0102000065,Cash Deposit,10-Jan-25,10-Jan-25,NPR,82500,82500,0,124000495867,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99154341.001,122303579585,12,357958,60,CD0102000066,Cash Deposit,10-Jan-25,10-Jan-25,NPR,83000,83000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99154341.002,910001000001,12,990099,60,CD0102000066,Cash Deposit,10-Jan-25,10-Jan-25,NPR,83000,83000,0,122303579585,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99002822.001,129900182788,12,18278,60,CD0102000067,Cash Deposit,10-Jan-25,10-Jan-25,NPR,83500,83500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99002822.002,910001000001,12,990099,60,CD0102000067,Cash Deposit,10-Jan-25,10-Jan-25,NPR,83500,83500,0,129900182788,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99024054.001,122202067543,12,206754,60,CD0102000068,Cash Deposit,10-Jan-25,10-Jan-25,NPR,84000,84000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99024054.002,910001000001,12,990099,60,CD0102000068,Cash Deposit,10-Jan-25,10-Jan-25,NPR,84000,84000,0,122202067543,CD,,Bishnu,02-Jan-25 22:14:52,Narayan,02-Jan-25 22:14:52,BNK
99120059.001,122206029638,12,602963,60,CD0102000069,Cash Deposit,10-Jan-25,10-Jan-25,NPR,84500,84500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99120059.002,910001000001,12,990099,60,CD0102000069,Cash Deposit,10-Jan-25,10-Jan-25,NPR,84500,84500,0,122206029638,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99013681.001,122302423983,12,242398,60,CD0102000070,Cash Deposit,10-Jan-25,10-Jan-25,NPR,85000,85000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99013681.002,910001000001,12,990099,60,CD0102000070,Cash Deposit,10-Jan-25,10-Jan-25,NPR,85000,85000,0,122302423983,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99202213.001,122303026141,12,302614,60,CD0102000071,Cash Deposit,10-Jan-25,10-Jan-25,NPR,85500,85500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99202213.002,910001000001,12,990099,60,CD0102000071,Cash Deposit,10-Jan-25,10-Jan-25,NPR,85500,85500,0,122303026141,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99006896.001,121 00634789,12,63478,60,CD0102000072,Cash Deposit,10-Jan-25,10-Jan-25,NPR,86000,86000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99006896.002,910001000001,12,990099,60,CD0102000072,Cash Deposit,10-Jan-25,10-Jan-25,NPR,86000,86000,0,121 00634789,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99038469.001,122205865551,12,586555,60,CD0102000073,Cash Deposit,10-Jan-25,10-Jan-25,NPR,86500,86500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99038469.002,910001000001,12,990099,60,CD0102000073,Cash Deposit,10-Jan-25,10-Jan-25,NPR,86500,86500,0,122205865551,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99027249.001,122206032457,12,603245,60,CD0102000074,Cash Deposit,10-Jan-25,10-Jan-25,NPR,87000,87000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99027249.002,910001000001,12,990099,60,CD0102000074,Cash Deposit,10-Jan-25,10-Jan-25,NPR,87000,87000,0,122206032457,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99084030.001,124605638695,12,563869,60,CD0102000075,Cash Deposit,10-Jan-25,10-Jan-25,NPR,87500,87500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99084030.002,910001000001,12,990099,60,CD0102000075,Cash Deposit,10-Jan-25,10-Jan-25,NPR,87500,87500,0,124605638695,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99079441.001,122207410854,12,741085,60,CD0102000076,Cash Deposit,10-Jan-25,10-Jan-25,NPR,88000,88000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99079441.002,910001000001,12,990099,60,CD0102000076,Cash Deposit,10-Jan-25,10-Jan-25,NPR,88000,88000,0,122207410854,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99120281.001,122200632400,12,63240,60,CD0102000077,Cash Deposit,10-Jan-25,10-Jan-25,NPR,88500,88500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99120281.002,910001000001,12,990099,60,CD0102000077,Cash Deposit,10-Jan-25,10-Jan-25,NPR,88500,88500,0,122200632400,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99085974.001,124001114710,12,111471,60,CD0102000078,Cash Deposit,10-Jan-25,10-Jan-25,NPR,89000,89000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99085974.002,910001000001,12,990099,60,CD0102000078,Cash Deposit,10-Jan-25,10-Jan-25,NPR,89000,89000,0,124001114710,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99136613.001,124000634777,12,63477,60,CD0102000079,Cash Deposit,10-Jan-25,10-Jan-25,NPR,89500,89500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99136613.002,910001000001,12,990099,60,CD0102000079,Cash Deposit,10-Jan-25,10-Jan-25,NPR,89500,89500,0,124000634777,CD,,Bishnu,02-Jan-25 22:14:53,Narayan,02-Jan-25 22:14:53,BNK
99199448.001,122200358742,12,35874,60,CD0102000080,Cash Deposit,10-Jan-25,10-Jan-25,NPR,90000,90000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99199448.002,910001000001,12,990099,60,CD0102000080,Cash Deposit,10-Jan-25,10-Jan-25,NPR,90000,90000,0,122200358742,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99087896.001,124000622712,12,62271,60,CD0102000081,Cash Deposit,10-Jan-25,10-Jan-25,NPR,90500,90500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99087896.002,910001000001,12,990099,60,CD0102000081,Cash Deposit,10-Jan-25,10-Jan-25,NPR,90500,90500,0,124000622712,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99054518.001,122200264659,12,26465,60,CD0102000082,Cash Deposit,10-Jan-25,10-Jan-25,NPR,91000,91000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99054518.002,910001000001,12,990099,60,CD0102000082,Cash Deposit,10-Jan-25,10-Jan-25,NPR,91000,91000,0,122200264659,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99108918.001,122300490725,12,49072,60,CD0102000083,Cash Deposit,10-Jan-25,10-Jan-25,NPR,91500,91500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99108918.002,910001000001,12,990099,60,CD0102000083,Cash Deposit,10-Jan-25,10-Jan-25,NPR,91500,91500,0,122300490725,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99007968.001,122203589472,12,358947,60,CD0102000084,Cash Deposit,10-Jan-25,10-Jan-25,NPR,92000,92000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99007968.002,910001000001,12,990099,60,CD0102000084,Cash Deposit,10-Jan-25,10-Jan-25,NPR,92000,92000,0,122203589472,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99165025.001,123604656826,12,465682,60,CD0102000085,Cash Deposit,10-Jan-25,10-Jan-25,NPR,92500,92500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99165025.002,910001000001,12,990099,60,CD0102000085,Cash Deposit,10-Jan-25,10-Jan-25,NPR,92500,92500,0,123604656826,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99162720.001,122200185822,12,18582,60,CD0102000086,Cash Deposit,10-Jan-25,10-Jan-25,NPR,93000,93000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99162720.002,910001000001,12,990099,60,CD0102000086,Cash Deposit,10-Jan-25,10-Jan-25,NPR,93000,93000,0,122200185822,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99166647.001,124605633673,12,563367,60,CD0102000087,Cash Deposit,10-Jan-25,10-Jan-25,NPR,93500,93500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99166647.002,910001000001,12,990099,60,CD0102000087,Cash Deposit,10-Jan-25,10-Jan-25,NPR,93500,93500,0,124605633673,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99113526.001,122200491598,12,49159,60,CD0102000088,Cash Deposit,10-Jan-25,10-Jan-25,NPR,94000,94000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99113526.002,910001000001,12,990099,60,CD0102000088,Cash Deposit,10-Jan-25,10-Jan-25,NPR,94000,94000,0,122200491598,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99080580.001,122202437986,12,243798,60,CD0102000089,Cash Deposit,10-Jan-25,10-Jan-25,NPR,94500,94500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99080580.002,910001000001,12,990099,60,CD0102000089,Cash Deposit,10-Jan-25,10-Jan-25,NPR,94500,94500,0,122202437986,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99192873.001,123603575284,12,357528,60,CD0102000090,Cash Deposit,10-Jan-25,10-Jan-25,NPR,95000,95000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99192873.002,910001000001,12,990099,60,CD0102000090,Cash Deposit,10-Jan-25,10-Jan-25,NPR,95000,95000,0,123603575284,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99069162.001,122205878463,12,587846,60,CD0102000091,Cash Deposit,10-Jan-25,10-Jan-25,NPR,95500,95500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99069162.002,910001000001,12,990099,60,CD0102000091,Cash Deposit,10-Jan-25,10-Jan-25,NPR,95500,95500,0,122205878463,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99179043.001,124001113037,12,111303,60,CD0102000092,Cash Deposit,10-Jan-25,10-Jan-25,NPR,96000,96000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99179043.002,910001000001,12,990099,60,CD0102000092,Cash Deposit,10-Jan-25,10-Jan-25,NPR,96000,96000,0,124001113037,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99079495.001,122205646310,12,564631,60,CD0102000093,Cash Deposit,10-Jan-25,10-Jan-25,NPR,96500,96500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99079495.002,910001000001,12,990099,60,CD0102000093,Cash Deposit,10-Jan-25,10-Jan-25,NPR,96500,96500,0,122205646310,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99120300.001,122200053751,12,5375,60,CD0102000094,Cash Deposit,10-Jan-25,10-Jan-25,NPR,97000,97000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99120300.002,910001000001,12,990099,60,CD0102000094,Cash Deposit,10-Jan-25,10-Jan-25,NPR,97000,97000,0,122200053751,CD,,Bishnu,02-Jan-25 22:14:54,Narayan,02-Jan-25 22:14:54,BNK
99131850.001,122200264402,12,26440,60,CD0102000095,Cash Deposit,10-Jan-25,10-Jan-25,NPR,97500,97500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99131850.002,910001000001,12,990099,60,CD0102000095,Cash Deposit,10-Jan-25,10-Jan-25,NPR,97500,97500,0,122200264402,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99012245.001,124000622855,12,62285,60,CD0102000096,Cash Deposit,10-Jan-25,10-Jan-25,NPR,98000,98000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99012245.002,910001000001,12,990099,60,CD0102000096,Cash Deposit,10-Jan-25,10-Jan-25,NPR,98000,98000,0,124000622855,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99175748.001,124000624814,12,62481,60,CD0102000097,Cash Deposit,10-Jan-25,10-Jan-25,NPR,98500,98500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99175748.002,910001000001,12,990099,60,CD0102000097,Cash Deposit,10-Jan-25,10-Jan-25,NPR,98500,98500,0,124000624814,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99214133.001,122204666565,12,466656,60,CD0102000098,Cash Deposit,10-Jan-25,10-Jan-25,NPR,99000,99000,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99214133.002,910001000001,12,990099,60,CD0102000098,Cash Deposit,10-Jan-25,10-Jan-25,NPR,99000,99000,0,122204666565,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99209253.001,122200265720,12,26572,60,CD0102000099,Cash Deposit,10-Jan-25,10-Jan-25,NPR,99500,99500,0,910001000001,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99209253.002,910001000001,12,990099,60,CD0102000099,Cash Deposit,10-Jan-25,10-Jan-25,NPR,99500,99500,0,122200265720,CD,,Bishnu,02-Jan-25 22:14:55,Narayan,02-Jan-25 22:14:55,BNK
99182254.001,011804032237,01,403223,11,MP0102000001,Mobile Payment,10-Jan-25,10-Jan-25,NPR,900,900,0,920002000001,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99182254.002,920002000001,01,990099,11,MP0102000001,Mobile Payment,10-Jan-25,10-Jan-25,NPR,900,900,0,9852050381,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99070280.001,012104441225,01,444122,11,MP0102000002,Mobile Payment,10-Jan-25,10-Jan-25,NPR,1400,1400,0,920002000001,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99070280.002,920002000001,01,990099,11,MP0102000002,Mobile Payment,10-Jan-25,10-Jan-25,NPR,1400,1400,0,9841220037,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99091180.001,012101564923,01,156492,11,MP0102000003,Mobile Payment,10-Jan-25,10-Jan-25,NPR,1900,1900,0,920002000001,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99091180.002,920002000001,01,990099,11,MP0102000003,Mobile Payment,10-Jan-25,10-Jan-25,NPR,1900,1900,0,9847635152,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99151090.001,012100190492,01,19049,11,MP0102000004,Mobile Payment,10-Jan-25,10-Jan-25,NPR,2400,2400,0,920002000001,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99151090.002,920002000001,01,990099,11,MP0102000004,Mobile Payment,10-Jan-25,10-Jan-25,NPR,2400,2400,0,9841724811,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99072294.001,012106832287,01,683228,11,MP0102000005,Mobile Payment,10-Jan-25,10-Jan-25,NPR,2900,2900,0,920002000001,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99072294.002,920002000001,01,990099,11,MP0102000005,Mobile Payment,10-Jan-25,10-Jan-25,NPR,2900,2900,0,9843476097,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99138945.001,012104443857,01,444385,11,MP0102000006,Mobile Payment,10-Jan-25,10-Jan-25,NPR,3400,3400,0,920002000001,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99138945.002,920002000001,01,990099,11,MP0102000006,Mobile Payment,10-Jan-25,10-Jan-25,NPR,3400,3400,0,9844641535,MP,,Online,02-Jan-25 22:14:55,Auto,02-Jan-25 22:14:55,BNK
99185541.001,012106832261,01,683226,11,MP0102000007,Mobile Payment,10-Jan-25,10-Jan-25,NPR,3900,3900,0,920002000001,MP,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99185541.002,920002000001,01,990099,11,MP0102000007,Mobile Payment,10-Jan-25,10-Jan-25,NPR,3900,3900,0,9842279384,MP,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99162878.001,012106832575,01,683257,11,MP0102000008,Mobile Payment,10-Jan-25,10-Jan-25,NPR,4400,4400,0,920002000001,MP,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99162878.002,920002000001,01,990099,11,MP0102000008,Mobile Payment,10-Jan-25,10-Jan-25,NPR,4400,4400,0,9860625576,MP,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99023842.001,012106831461,01,683146,11,MP0102000009,Mobile Payment,10-Jan-25,10-Jan-25,NPR,4900,4900,0,920002000001,MP,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99023842.002,920002000001,01,990099,11,MP0102000009,Mobile Payment,10-Jan-25,10-Jan-25,NPR,4900,4900,0,9860911464,MP,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99023674.001,012104441413,01,444141,16,AT0102000001,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,2500,2500,0,920005000001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99023674.002,920005000001,01,990099,16,AT0102000001,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,2500,2500,0,ATM:24001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99206229.001,012104442537,01,444253,16,AT0102000002,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,3000,3000,0,920005000001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99206229.002,920005000001,01,990099,16,AT0102000002,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,3000,3000,0,ATM:24001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99012650.001,012106832540,01,683254,16,AT0102000003,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,3500,3500,0,920005000001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99012650.002,920005000001,01,990099,16,AT0102000003,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,3500,3500,0,ATM:24001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99010482.001,012104022992,01,402299,16,AT0102000004,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,4000,4000,0,920005000001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99010482.002,920005000001,01,990099,16,AT0102000004,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,4000,4000,0,ATM:24001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99144238.001,012106830231,01,683023,16,AT0102000005,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,4500,4500,0,920005000001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99144238.002,920005000001,01,990099,16,AT0102000005,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,4500,4500,0,ATM:24001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99032225.001,012104440115,01,444011,16,AT0102000006,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,5000,5000,0,920005000001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99032225.002,920005000001,01,990099,16,AT0102000006,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,5000,5000,0,ATM:24001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99102653.001,012104440930,01,444093,16,AT0102000007,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,5500,5500,0,920005000001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99102653.002,920005000001,01,990099,16,AT0102000007,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,5500,5500,0,ATM:24001,AT,,Online,02-Jan-25 22:14:56,Auto,02-Jan-25 22:14:56,BNK
99196270.001,012103618554,01,361855,16,AT0102000008,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,6000,6000,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99196270.002,920005000001,01,990099,16,AT0102000008,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,6000,6000,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99050303.001,011800548269,01,54826,16,AT0102000009,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,6500,6500,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99050303.002,920005000001,01,990099,16,AT0102000009,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,6500,6500,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99130506.001,012106831935,01,683193,16,AT0102000010,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,7000,7000,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99130506.002,920005000001,01,990099,16,AT0102000010,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,7000,7000,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99210852.001,012106831023,01,683102,16,AT0102000011,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,7500,7500,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99210852.002,920005000001,01,990099,16,AT0102000011,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,7500,7500,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99138792.001,012104440511,01,444051,16,AT0102000012,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,8000,8000,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99138792.002,920005000001,01,990099,16,AT0102000012,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,8000,8000,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99014758.001,011 00137977,01,13797,16,AT0102000013,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,8500,8500,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99014758.002,920005000001,01,990099,16,AT0102000013,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,8500,8500,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99042538.001,012104444859,01,444485,16,AT0102000014,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,9000,9000,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99042538.002,920005000001,01,990099,16,AT0102000014,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,9000,9000,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99077264.001,012100548287,01,54828,16,AT0102000015,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,9500,9500,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99077264.002,920005000001,01,990099,16,AT0102000015,ATM Withdrawal,11-Jan-25,11-Jan-25,NPR,9500,9500,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99185170.001,900101004502,90,100450,16,AT0102000016,ATM Withdrawal,11-Jan-25,11-Jan-25,9.9,10000,0,0,920005000001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
99185170.002,920005000001,90,990099,16,AT0102000016,ATM Withdrawal,11-Jan-25,11-Jan-25,9.9,10000,0,0,ATM:24001,AT,,Online,02-Jan-25 22:14:57,Auto,02-Jan-25 22:14:57,BNK
